stock_code,sw_level1,sw_level2,sw_level2_code
000159,电力设备,光伏设备,801735
300093,电力设备,光伏设备,801735
300345,电力设备,光伏设备,801735
301168,电力设备,光伏设备,801735
301278,电力设备,光伏设备,801735
688726,电力设备,光伏设备,801735
301658,电力设备,光伏设备,801735
301636,电力设备,光伏设备,801735
300716,电力设备,光伏设备,801735
002079,电力设备,光伏设备,801735
002150,电力设备,光伏设备,801735
301030,电力设备,光伏设备,801735
603778,电力设备,光伏设备,801735
002129,电力设备,光伏设备,801735
002487,电力设备,风电设备,801736
002531,电力设备,风电设备,801736
300129,电力设备,风电设备,801736
300185,电力设备,风电设备,801736
300443,电力设备,风电设备,801736
300569,电力设备,风电设备,801736
300690,电力设备,风电设备,801736
300772,电力设备,风电设备,801736
300850,电力设备,风电设备,801736
301040,电力设备,风电设备,801736
301155,电力设备,风电设备,801736
601218,电力设备,风电设备,801736
601615,电力设备,风电设备,801736
603063,电力设备,风电设备,801736
603218,电力设备,风电设备,801736
603507,电力设备,风电设备,801736
688660,电力设备,风电设备,801736
688349,电力设备,风电设备,801736
301163,电力设备,风电设备,801736
603985,电力设备,风电设备,801736
301232,电力设备,风电设备,801736
301456,电力设备,风电设备,801736
300904,电力设备,风电设备,801736
600072,电力设备,风电设备,801736
301557,电力设备,风电设备,801736
688186,电力设备,风电设备,801736
603092,电力设备,风电设备,801736
603248,电力设备,风电设备,801736
000809,电力设备,风电设备,801736
002202,电力设备,风电设备,801736
000049,电力设备,电池,801737
002074,电力设备,电池,801737
002245,电力设备,电池,801737
002340,电力设备,电池,801737
002580,电力设备,电池,801737
002709,电力设备,电池,801737
002733,电力设备,电池,801737
002759,电力设备,电池,801737
002812,电力设备,电池,801737
002850,电力设备,电池,801737
300014,电力设备,电池,801737
300035,电力设备,电池,801737
300037,电力设备,电池,801737
300068,电力设备,电池,801737
300073,电力设备,电池,801737
300207,电力设备,电池,801737
300340,电力设备,电池,801737
300409,电力设备,电池,801737
300438,电力设备,电池,801737
300450,电力设备,电池,801737
300457,电力设备,电池,801737
300568,电力设备,电池,801737
300619,电力设备,电池,801737
300648,电力设备,电池,801737
300750,电力设备,电池,801737
300769,电力设备,电池,801737
300890,电力设备,电池,801737
300919,电力设备,电池,801737
600152,电力设备,电池,801737
600478,电力设备,电池,801737
600847,电力设备,电池,801737
600884,电力设备,电池,801737
601311,电力设备,电池,801737
603026,电力设备,电池,801737
603659,电力设备,电池,801737
605378,电力设备,电池,801737
688005,电力设备,电池,801737
688006,电力设备,电池,801737
688063,电力设备,电池,801737
688116,电力设备,电池,801737
688148,电力设备,电池,801737
688155,电力设备,电池,801737
688339,电力设备,电池,801737
688345,电力设备,电池,801737
688499,电力设备,电池,801737
688567,电力设备,电池,801737
688707,电力设备,电池,801737
688733,电力设备,电池,801737
688772,电力设备,电池,801737
688778,电力设备,电池,801737
688779,电力设备,电池,801737
688819,电力设备,电池,801737
301222,电力设备,电池,801737
301238,电力设备,电池,801737
688353,电力设备,电池,801737
002125,电力设备,电池,801737
002805,电力设备,电池,801737
300173,电力设备,电池,801737
300410,电力设备,电池,801737
300953,电力设备,电池,801737
301150,电力设备,电池,801737
600110,电力设备,电池,801737
600241,电力设备,电池,801737
688388,电力设备,电池,801737
301121,电力设备,电池,801737
301152,电力设备,电池,801737
001283,电力设备,电池,801737
301349,电力设备,电池,801737
301327,电力设备,电池,801737
688392,电力设备,电池,801737
688275,电力设备,电池,801737
001301,电力设备,电池,801737
301358,电力设备,电池,801737
301325,电力设备,电池,801737
301210,电力设备,电池,801737
300432,电力设备,电池,801737
300477,电力设备,电池,801737
300490,电力设备,电池,801737
301217,电力设备,电池,801737
603031,电力设备,电池,801737
688184,电力设备,电池,801737
301292,电力设备,电池,801737
688638,电力设备,电池,801737
301487,电力设备,电池,801737
301511,电力设备,电池,801737
688573,电力设备,电池,801737
300390,电力设备,电池,801737
603906,电力设备,电池,801737
603032,电力设备,电池,801737
301587,电力设备,电池,801737
000695,电力设备,电池,801737
301662,电力设备,电池,801737
301513,电力设备,电池,801737
301599,电力设备,电池,801737
002058,电力设备,电池,801737
300530,电力设备,电池,801737
000009,电力设备,电池,801737
000533,电力设备,电网设备,801738
000682,电力设备,电网设备,801738
001208,电力设备,电网设备,801738
002028,电力设备,电网设备,801738
002090,电力设备,电网设备,801738
002112,电力设备,电网设备,801738
002121,电力设备,电网设备,801738
002169,电力设备,电网设备,801738
002270,电力设备,电网设备,801738
002276,电力设备,电网设备,801738
002300,电力设备,电网设备,801738
002339,电力设备,电网设备,801738
002350,电力设备,电网设备,801738
002358,电力设备,电网设备,801738
002441,电力设备,电网设备,801738
002451,电力设备,电网设备,801738
002452,电力设备,电网设备,801738
002471,电力设备,电网设备,801738
002498,电力设备,电网设备,801738
002533,电力设备,电网设备,801738
002546,电力设备,电网设备,801738
002560,电力设备,电网设备,801738
002606,电力设备,电网设备,801738
002692,电力设备,电网设备,801738
002706,电力设备,电网设备,801738
002857,电力设备,电网设备,801738
002879,电力设备,电网设备,801738
002882,电力设备,电网设备,801738
002927,电力设备,电网设备,801738
002953,电力设备,电网设备,801738
002980,电力设备,电网设备,801738
300001,电力设备,电网设备,801738
300018,电力设备,电网设备,801738
300062,电力设备,电网设备,801738
300069,电力设备,电网设备,801738
300141,电力设备,电网设备,801738
300222,电力设备,电网设备,801738
300265,电力设备,电网设备,801738
300283,电力设备,电网设备,801738
300286,电力设备,电网设备,801738
300360,电力设备,电网设备,801738
300407,电力设备,电网设备,801738
300423,电力设备,电网设备,801738
300427,电力设备,电网设备,801738
300444,电力设备,电网设备,801738
300510,电力设备,电网设备,801738
300514,电力设备,电网设备,801738
300670,电力设备,电网设备,801738
300880,电力设备,电网设备,801738
300882,电力设备,电网设备,801738
300932,电力设备,电网设备,801738
300933,电力设备,电网设备,801738
301002,电力设备,电网设备,801738
301012,电力设备,电网设备,801738
301082,电力设备,电网设备,801738
301179,电力设备,电网设备,801738
600089,电力设备,电网设备,801738
600192,电力设备,电网设备,801738
600268,电力设备,电网设备,801738
600312,电力设备,电网设备,801738
600379,电力设备,电网设备,801738
600406,电力设备,电网设备,801738
600468,电力设备,电网设备,801738
600525,电力设备,电网设备,801738
600550,电力设备,电网设备,801738
600577,电力设备,电网设备,801738
600869,电力设备,电网设备,801738
600885,电力设备,电网设备,801738
600973,电力设备,电网设备,801738
601126,电力设备,电网设备,801738
601179,电力设备,电网设备,801738
601616,电力设备,电网设备,801738
601700,电力设备,电网设备,801738
601877,电力设备,电网设备,801738
603016,电力设备,电网设备,801738
603050,电力设备,电网设备,801738
603333,电力设备,电网设备,801738
603530,电力设备,电网设备,801738
603556,电力设备,电网设备,801738
603577,电力设备,电网设备,801738
603606,电力设备,电网设备,801738
603618,电力设备,电网设备,801738
603829,电力设备,电网设备,801738
603861,电力设备,电网设备,801738
603897,电力设备,电网设备,801738
605066,电力设备,电网设备,801738
605196,电力设备,电网设备,801738
605222,电力设备,电网设备,801738
688191,电力设备,电网设备,801738
688226,电力设备,电网设备,801738
688248,电力设备,电网设备,801738
688330,电力设备,电网设备,801738
688517,电力设备,电网设备,801738
688597,电力设备,电网设备,801738
688611,电力设备,电网设备,801738
688616,电力设备,电网设备,801738
688676,电力设备,电网设备,801738
688681,电力设备,电网设备,801738
603070,电力设备,电网设备,801738
301120,电力设备,电网设备,801738
603191,电力设备,电网设备,801738
603097,电力设备,电网设备,801738
000720,电力设备,电网设备,801738
002309,电力设备,电网设备,801738
002346,电力设备,电网设备,801738
300853,电力设备,电网设备,801738
601567,电力设备,电网设备,801738
688663,电力设备,电网设备,801738
301388,电力设备,电网设备,801738
301361,电力设备,电网设备,801738
301439,电力设备,电网设备,801738
301386,电力设备,电网设备,801738
301295,电力设备,电网设备,801738
301291,电力设备,电网设备,801738
002168,电力设备,电网设备,801738
603312,电力设备,电网设备,801738
300617,电力设备,电网设备,801738
600067,电力设备,电网设备,801738
001382,电力设备,电网设备,801738
001388,电力设备,电网设备,801738
301609,电力设备,电网设备,801738
301668,电力设备,电网设备,801738
001393,电力设备,电网设备,801738
601222,电力设备,电网设备,801738
688450,电力设备,电网设备,801738
000400,电力设备,电网设备,801738
000410,机械设备,通用设备,801072
000530,机械设备,通用设备,801072
000777,机械设备,通用设备,801072
000811,机械设备,通用设备,801072
000837,机械设备,通用设备,801072
001696,机械设备,通用设备,801072
002026,机械设备,通用设备,801072
002132,机械设备,通用设备,801072
002158,机械设备,通用设备,801072
002164,机械设备,通用设备,801072
002248,机械设备,通用设备,801072
002282,机械设备,通用设备,801072
002342,机械设备,通用设备,801072
002347,机械设备,通用设备,801072
002438,机械设备,通用设备,801072
002444,机械设备,通用设备,801072
002514,机械设备,通用设备,801072
002520,机械设备,通用设备,801072
002559,机械设备,通用设备,801072
002598,机械设备,通用设备,801072
002633,机械设备,通用设备,801072
002639,机械设备,通用设备,801072
002686,机械设备,通用设备,801072
002760,机械设备,通用设备,801072
002767,机械设备,通用设备,801072
002795,机械设备,通用设备,801072
002819,机械设备,通用设备,801072
002843,机械设备,通用设备,801072
002849,机械设备,通用设备,801072
002871,机械设备,通用设备,801072
002877,机械设备,通用设备,801072
002884,机械设备,通用设备,801072
002896,机械设备,通用设备,801072
002903,机械设备,通用设备,801072
002931,机械设备,通用设备,801072
002943,机械设备,通用设备,801072
003025,机械设备,通用设备,801072
300007,机械设备,通用设备,801072
300066,机械设备,通用设备,801072
300091,机械设备,通用设备,801072
300112,机械设备,通用设备,801072
300126,机械设备,通用设备,801072
300145,机械设备,通用设备,801072
300154,机械设备,通用设备,801072
300161,机械设备,通用设备,801072
300165,机械设备,通用设备,801072
300179,机械设备,通用设备,801072
300193,机械设备,通用设备,801072
300228,机械设备,通用设备,801072
300257,机械设备,通用设备,801072
300259,机械设备,通用设备,801072
300260,机械设备,通用设备,801072
300263,机械设备,通用设备,801072
300306,机械设备,通用设备,801072
300349,机械设备,通用设备,801072
300354,机械设备,通用设备,801072
300370,机械设备,通用设备,801072
300371,机械设备,通用设备,801072
300402,机械设备,通用设备,801072
300417,机械设备,通用设备,801072
300420,机械设备,通用设备,801072
300421,机械设备,通用设备,801072
300441,机械设备,通用设备,801072
300445,机械设备,通用设备,801072
300470,机械设备,通用设备,801072
300488,机械设备,通用设备,801072
300503,机械设备,通用设备,801072
300515,机械设备,通用设备,801072
300553,机械设备,通用设备,801072
300554,机械设备,通用设备,801072
300557,机械设备,通用设备,801072
300567,机械设备,通用设备,801072
300606,机械设备,通用设备,801072
300667,机械设备,通用设备,801072
300700,机械设备,通用设备,801072
300720,机械设备,通用设备,801072
300780,机械设备,通用设备,801072
300809,机械设备,通用设备,801072
300817,机械设备,通用设备,801072
300818,机械设备,通用设备,801072
300828,机械设备,通用设备,801072
300838,机械设备,通用设备,801072
300861,机械设备,通用设备,801072
300862,机械设备,通用设备,801072
300885,机械设备,通用设备,801072
300897,机械设备,通用设备,801072
300906,机械设备,通用设备,801072
300943,机械设备,通用设备,801072
300946,机械设备,通用设备,801072
300984,机械设备,通用设备,801072
300985,机械设备,通用设备,801072
300990,机械设备,通用设备,801072
300992,机械设备,通用设备,801072
301006,机械设备,通用设备,801072
301018,机械设备,通用设备,801072
301028,机械设备,通用设备,801072
301032,机械设备,通用设备,801072
301129,机械设备,通用设备,801072
600114,机械设备,通用设备,801072
600172,机械设备,通用设备,801072
600243,机械设备,通用设备,801072
600558,机械设备,通用设备,801072
600592,机械设备,通用设备,801072
600860,机械设备,通用设备,801072
600992,机械设备,通用设备,801072
601002,机械设备,通用设备,801072
601177,机械设备,通用设备,801072
601882,机械设备,通用设备,801072
603028,机械设备,通用设备,801072
603088,机械设备,通用设备,801072
603090,机械设备,通用设备,801072
603100,机械设备,通用设备,801072
603131,机械设备,通用设备,801072
603187,机械设备,通用设备,801072
603269,机械设备,通用设备,801072
603277,机械设备,通用设备,801072
603278,机械设备,通用设备,801072
603308,机械设备,通用设备,801072
603331,机械设备,通用设备,801072
603339,机械设备,通用设备,801072
603617,机械设备,通用设备,801072
603662,机械设备,通用设备,801072
603667,机械设备,通用设备,801072
603699,机械设备,通用设备,801072
603700,机械设备,通用设备,801072
603757,机械设备,通用设备,801072
603912,机械设备,通用设备,801072
603915,机械设备,通用设备,801072
603969,机械设备,通用设备,801072
605056,机械设备,通用设备,801072
605060,机械设备,通用设备,801072
